,ID,Regular_Dine_Res,Dine_Other_Mex_Res,Income_15k_more,Fav_Mex_Res,Try_New_Things,Party_Person,People_Come_Me,No_Fried,Likes_Go_Out,Friends_Come_Me,Self_Confident,Eat_Balanced,Buy_New_Prods,Care_What_Eat,Try_New_Brands,Friendly_Employess,Fun_Place,Large_Portions,Fresh_Food,Good_Prices,Nice_Interior,Excellent_Taste,Knowledgeable_Employees,Proper_Food_Temp,Speed_Service,Satisfaction,Prob_Return,Prob_Recommend,Freq_Eat_At,Price,Food_Quality,Atmosphere,Service,Distance_Driven,Ad_Recall,Gender,N_Children,Age,Income,Innovator,Health_Conscious,Opinion_Leader,Outgoing,Service_v2,Food,Value,Atmosphere_V2
367,346.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,3.0,6.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,4.0,35000.0,3.6666666666666665,5.0,3.0,3.0,3.3333333333333335,4.666666666666667,2.0,5.0
368,348.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,3.0,30000.0,4.0,5.666666666666667,6.0,3.0,3.3333333333333335,4.0,5.0,4.5
369,349.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,3.0,6.0,3.0,3.0,3.0,6.0,4.0,6.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,Do Not Recall Ads,Female,1.0,4.0,75000.0,4.0,6.0,3.0,3.0,3.6666666666666665,3.6666666666666665,2.0,3.5
370,350.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,7.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,3.0,7.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,1.0,27000.0,6.666666666666667,5.666666666666667,6.666666666666667,5.0,5.666666666666667,4.333333333333333,6.0,6.0
371,351.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,6.0,4.0,6.0,7.0,7.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,5.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Female,1.0,3.0,22000.0,3.0,6.666666666666667,6.666666666666667,4.0,2.0,3.0,5.5,5.0
372,352.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,4.0,27000.0,4.0,5.0,3.0,4.0,3.6666666666666665,5.0,2.0,5.0
373,356.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,4.0,3.0,6.0,6.0,6.0,7.0,5.0,7.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,4.0,7.0,6.0,5.0,5.0,3.0,4.0,2.0,3.0,1.0,3.0,Recall Ads,Male,1.0,4.0,20000.0,7.0,5.0,6.0,3.5,4.666666666666667,4.666666666666667,6.0,4.5
374,357.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,Recall Ads,Male,1.0,5.0,55000.0,3.0,4.666666666666667,3.0,3.5,2.0,5.0,2.0,4.0
375,358.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,3.0,2.0,6.0,6.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,4.0,5.0,3.0,5.0,7.0,6.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,Recall Ads,Male,3.0,3.0,110000.0,7.0,4.0,6.333333333333333,3.0,4.666666666666667,5.666666666666667,5.5,4.5
376,359.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,6.0,3.0,4.0,7.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,3.0,160000.0,3.3333333333333335,3.0,6.0,4.0,2.6666666666666665,6.333333333333333,6.0,4.5
377,361.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,4.0,4.0,7.0,5.0,4.0,3.0,5.0,3.0,2.0,5.0,6.0,6.0,6.0,5.0,6.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,Recall Ads,Female,1.0,4.0,55000.0,3.0,4.333333333333333,5.666666666666667,4.0,2.0,5.333333333333333,6.0,5.0
378,362.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,6.0,4.0,7.0,4.0,6.0,6.0,1.0,5.0,3.0,5.0,5.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,Do Not Recall Ads,Female,3.0,3.0,55000.0,3.0,3.6666666666666665,5.0,5.0,2.0,6.0,4.0,6.0
379,364.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,6.0,3.0,5.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0,7.0,5.0,3.0,7.0,6.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,Recall Ads,Male,2.0,3.0,85000.0,4.0,3.0,6.0,5.0,3.6666666666666665,6.333333333333333,5.0,4.5
380,366.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,6.0,3.0,3.0,6.0,6.0,4.0,3.0,2.0,3.0,2.0,4.0,6.0,7.0,5.0,6.0,6.0,3.0,7.0,3.0,6.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Female,3.0,3.0,240000.0,3.0,3.0,6.0,3.0,2.6666666666666665,6.666666666666667,5.5,5.0
381,371.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,3.0,Do Not Recall Ads,Male,2.0,1.0,15000.0,3.0,5.0,4.0,4.0,2.6666666666666665,4.666666666666667,3.0,5.0
382,372.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,7.0,5.0,5.0,7.0,6.0,4.0,7.0,4.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,5.0,7.0,5.0,5.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,Do Not Recall Ads,Male,3.0,3.0,26000.0,7.0,4.333333333333333,6.666666666666667,5.0,4.666666666666667,5.0,6.0,6.0
383,373.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,Do Not Recall Ads,Male,1.0,5.0,27000.0,3.6666666666666665,4.666666666666667,5.0,3.5,3.3333333333333335,5.0,4.0,5.0
384,376.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,7.0,5.0,7.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,3.0,20000.0,6.0,5.666666666666667,6.0,4.0,4.333333333333333,4.0,5.0,5.0
385,377.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,2.0,Do Not Recall Ads,Female,1.0,5.0,18000.0,4.0,4.666666666666667,4.666666666666667,4.5,2.6666666666666665,5.0,4.0,5.0
386,378.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,4.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,7.0,4.0,6.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,Do Not Recall Ads,Female,1.0,4.0,26000.0,6.0,5.666666666666667,4.333333333333333,4.5,4.333333333333333,4.0,3.0,6.0
387,379.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,3.0,5.0,7.0,6.0,5.0,6.0,4.0,4.0,4.0,7.0,6.0,7.0,6.0,7.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,2.0,4.0,1.0,3.0,1.0,Do Not Recall Ads,Male,3.0,3.0,100000.0,5.666666666666667,4.0,6.666666666666667,4.5,4.0,5.666666666666667,6.0,7.0
388,380.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,6.0,4.0,5.0,4.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,7.0,6.0,6.0,5.0,2.0,3.0,4.0,1.0,2.0,2.0,Do Not Recall Ads,Male,1.0,3.0,110000.0,7.0,6.0,5.0,4.0,4.666666666666667,3.6666666666666665,4.5,5.0
389,382.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,3.0,28000.0,4.0,5.666666666666667,5.333333333333333,4.0,3.6666666666666665,4.333333333333333,5.0,5.0
390,383.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,7.0,5.0,5.0,7.0,5.0,5.0,7.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,2.0,3.0,7.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,1.0,135000.0,7.0,5.333333333333333,6.333333333333333,5.0,4.333333333333333,4.333333333333333,6.0,6.0
391,384.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,6.0,4.0,6.0,3.0,7.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Female,1.0,3.0,22000.0,3.0,6.666666666666667,5.333333333333333,4.0,2.6666666666666665,3.0,5.5,4.5
392,387.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,3.0,2.0,6.0,5.0,5.0,7.0,4.0,7.0,4.0,7.0,6.0,7.0,5.0,6.0,5.0,3.0,5.0,7.0,6.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,3.0,145000.0,7.0,4.0,6.0,3.0,4.666666666666667,5.666666666666667,5.5,6.5
393,388.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,6.0,3.0,4.0,6.0,5.0,4.0,4.0,3.0,3.0,2.0,6.0,6.0,7.0,6.0,6.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,Recall Ads,Male,3.0,3.0,120000.0,3.3333333333333335,3.333333333333333,5.666666666666667,4.0,2.6666666666666665,6.333333333333333,6.0,6.0
394,391.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Female,1.0,4.0,20000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
395,394.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,5.0,4.0,6.0,4.0,5.0,6.0,4.0,7.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,7.0,5.0,7.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,120000.0,6.666666666666667,4.666666666666667,5.666666666666667,4.0,6.0,5.0,5.5,5.0
396,395.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,6.0,4.0,5.0,5.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,7.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,Do Not Recall Ads,Male,1.0,3.0,100000.0,7.0,6.0,5.333333333333333,4.0,4.666666666666667,3.6666666666666665,4.5,5.0
397,396.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,Do Not Recall Ads,Male,2.0,1.0,22000.0,3.0,5.0,4.0,4.0,2.0,4.666666666666667,3.0,5.0
398,398.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,7.0,5.0,5.0,5.0,1.0,1.0,4.0,3.0,2.0,2.0,Do Not Recall Ads,Female,1.0,4.0,95000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
399,399.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,3.0,6.0,4.0,4.0,4.0,2.0,6.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,4.0,45000.0,3.6666666666666665,5.0,3.0,3.0,3.3333333333333335,4.666666666666667,2.0,6.0
400,401.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,6.0,3.0,4.0,6.0,5.0,4.0,4.0,3.0,3.0,2.0,6.0,6.0,7.0,6.0,6.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,3.0,125000.0,3.3333333333333335,3.333333333333333,5.666666666666667,4.0,2.6666666666666665,6.333333333333333,6.0,6.0
401,402.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,3.0,2.0,6.0,3.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,4.0,5.0,3.0,5.0,3.0,6.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,Do Not Recall Ads,Male,3.0,3.0,130000.0,7.0,4.0,5.333333333333333,3.0,3.3333333333333335,5.666666666666667,5.5,4.5
402,403.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,3.0,4.0,7.0,3.0,4.0,4.0,3.0,3.0,2.0,6.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,Recall Ads,Male,3.0,3.0,100000.0,3.3333333333333335,3.333333333333333,5.666666666666667,4.0,2.6666666666666665,6.333333333333333,6.0,5.0
403,404.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,4.0,15000.0,4.0,5.0,3.0,4.0,3.0,4.666666666666667,2.0,5.0
404,405.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,3.0,6.0,3.0,3.0,2.0,6.0,4.0,6.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Female,1.0,4.0,80000.0,4.0,6.0,2.6666666666666665,3.0,3.6666666666666665,3.6666666666666665,2.0,3.5
