,ID,Regularly Dine at Casual Dining Restaurants,Have Dined at Other Mexican Restaurants In last 6 Months,"Gross Annual Income $15,000 or More",Favorite Mexican Restaurant,X1 -- Try New and Different Things,X2 -- Party Person,X3 -- People Come to Me,X4 -- Avoid Fried Foods,X5 -- Likes to Go Out Socially,X6 -- Friends Come to Me,X7 -- Self-Confident,"X8 -- Eat Balanced, Nutritious Meals",X9 -- Buy New Products,X10 -- Careful about What I Eat,X11 -- Try New Brands,X12 -- Friendly Employees,X13 -- Fun Place to Eat,X14 -- Large Size Portions,X15 -- Fresh Food,X16 -- Reasonable Prices,X17 -- Attractive Interior,X18 -- Excellent Food Taste,X19 -- Knowledgeable Employees,X20 -- Proper Food Temperature,X21 -- Speed of Service,X22 -- Satisfaction,X23 -- Likely to Return,X24 -- Likely to Recommend,X25 -- Frequency of Eating at  . . .  ??,X26 -- Price,X27 -- Food Quality,X28 -- Atmosphere,X29 -- Service,x30 -- Distance Driven,X31 -- Ad Recall,X32 -- Gender,X33 -- Number of Children at Home,X34 -- Age,X35 -- Income,X36 -- Innovator,X37 -- Health Conscious,X38 -- Opinion Leader,X39 -- Outgoing,X40 -- Service,X41 -- Food,X42 -- Value,X43 -- Atmosphere
308,253.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,6.0,3.0,5.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,Strongly Agree,6.0,Strongly Agree,5.0,6.0,5.0,4.0,6.0,5.0,5.0,Somewhat Frequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,145000.0,5.666666666666667,3.6666666666666665,5.666666666666667,5.0,4.666666666666667,5.666666666666667,6.0,6.0
309,254.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,6.0,6.0,4.0,5.0,4.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,100000.0,Strongly Agree,6.0,5.0,4.0,5.0,3.6666666666666665,4.5,5.0
310,256.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,Occasionally,Most Important,3.0,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,21000.0,4.0,5.666666666666667,5.333333333333333,4.0,3.6666666666666665,4.333333333333333,5.0,5.0
311,257.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,Strongly Agree,5.0,5.0,Strongly Agree,5.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,3.0,Strongly Agree,5.0,5.0,4.0,Very Frequently,2.0,Most Important,Least Important,3.0,Less than 1 mile,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,45000.0,Strongly Agree,5.666666666666667,6.333333333333333,5.0,5.0,4.333333333333333,6.0,6.0
312,258.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,Strongly Agree,6.0,4.0,6.0,3.0,Strongly Agree,3.0,Strongly Agree,3.0,2.0,5.0,6.0,4.0,5.0,4.0,3.0,Strongly Disagree,2.0,3.0,3.0,2.0,2.0,Very Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,35 - 49,23000.0,3.0,6.666666666666667,5.333333333333333,4.0,2.0,3.0,5.5,4.5
313,261.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,2.0,Strongly Agree,3.0,2.0,6.0,5.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,5.0,6.0,Strongly Agree,5.0,6.0,5.0,4.0,5.0,Strongly Agree,6.0,5.0,4.0,Very Frequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,140000.0,Strongly Agree,4.0,6.0,2.0,5.0,5.666666666666667,5.5,5.5
314,262.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,Strongly Agree,3.0,4.0,Strongly Agree,5.0,3.0,4.0,3.0,3.0,2.0,5.0,6.0,Strongly Agree,6.0,6.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,Very Frequently,Least Important,3.0,Most Important,2.0,Less than 1 mile,Recall Ads,Male,More Than 2 Children at Home,35 - 49,100000.0,3.3333333333333335,3.0,6.333333333333333,4.0,2.6666666666666665,6.333333333333333,6.0,5.5
315,265.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,Strongly Agree,3.0,3.0,2.0,5.0,3.0,Strongly Agree,3.0,5.0,Strongly Agree,3.0,6.0,3.0,4.0,4.0,4.0,Somewhat Frequently,Most Important,2.0,3.0,Least Important,1 -- 5 miles,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,22000.0,4.333333333333333,3.0,4.0,4.0,2.6666666666666665,6.666666666666667,3.0,5.0
316,266.0,1.0,1.0,1.0,Santa Fe Grill,2.0,3.0,Strongly Agree,5.0,4.0,Strongly Agree,3.0,6.0,3.0,6.0,3.0,Strongly Disagree,4.0,6.0,5.0,6.0,4.0,4.0,Strongly Disagree,3.0,3.0,4.0,4.0,3.0,Very Infrequently,Least Important,3.0,Most Important,2.0,Less than 1 mile,Do Not Recall Ads,Male,No Children at Home,50 - 59,75000.0,2.6666666666666665,5.666666666666667,5.666666666666667,3.5,1.6666666666666667,4.0,6.0,4.0
317,267.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,5.0,4.0,Strongly Agree,6.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,5.0,Strongly Agree,5.0,4.0,4.0,Occasionally,Most Important,2.0,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,20000.0,Strongly Agree,4.666666666666667,6.666666666666667,4.0,4.666666666666667,5.0,6.0,5.0
318,268.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,5.0,4.0,3.0,3.0,3.0,Very Infrequently,Least Important,3.0,Most Important,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,35000.0,3.6666666666666665,4.0,5.0,3.5,3.3333333333333335,5.666666666666667,4.0,4.0
319,271.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,3.0,6.0,6.0,4.0,6.0,3.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,Least Important,Most Important,2.0,3.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,75000.0,Strongly Agree,6.0,5.0,3.5,5.0,3.6666666666666665,5.0,4.0
320,274.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,Somewhat Infrequently,Least Important,Most Important,2.0,3.0,1 -- 5 miles,Do Not Recall Ads,Female,1-2 Children at Home,50 - 59,21000.0,3.3333333333333335,4.666666666666667,4.666666666666667,4.5,2.6666666666666665,5.0,4.0,5.0
321,275.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,Strongly Agree,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,Strongly Agree,4.0,3.0,2.0,Very Infrequently,Least Important,Most Important,2.0,3.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,25000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
322,276.0,1.0,1.0,1.0,Santa Fe Grill,4.0,2.0,3.0,6.0,4.0,3.0,2.0,6.0,Strongly Agree,6.0,Strongly Agree,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,2.0,Most Important,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,35 - 49,80000.0,6.0,6.0,2.6666666666666665,3.0,4.333333333333333,3.6666666666666665,2.0,3.0
323,277.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,3.0,5.0,Strongly Agree,4.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,Strongly Agree,6.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,Somewhat Frequently,Least Important,2.0,3.0,Most Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,100000.0,5.666666666666667,4.0,6.0,4.5,4.666666666666667,5.666666666666667,6.0,5.0
324,279.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,5.0,4.0,6.0,4.0,4.0,6.0,4.0,Strongly Agree,4.0,5.0,6.0,5.0,5.0,5.0,5.0,Strongly Agree,5.0,Strongly Agree,5.0,4.0,4.0,Somewhat Frequently,2.0,Most Important,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,20000.0,6.666666666666667,4.333333333333333,5.666666666666667,4.0,6.0,5.0,5.5,5.0
325,280.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,Strongly Agree,6.0,4.0,Strongly Agree,6.0,5.0,Strongly Agree,5.0,4.0,3.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,Occasionally,2.0,Most Important,3.0,Least Important,1 -- 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,90000.0,5.0,5.333333333333333,6.666666666666667,4.0,3.6666666666666665,4.666666666666667,6.0,5.0
326,281.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,6.0,6.0,4.0,5.0,5.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,17000.0,Strongly Agree,6.0,5.333333333333333,4.0,5.0,3.6666666666666665,4.5,5.0
327,282.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,5.0,6.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,Very Infrequently,Least Important,Most Important,3.0,2.0,1 -- 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,80000.0,3.6666666666666665,5.0,3.6666666666666665,3.0,3.3333333333333335,4.666666666666667,2.0,5.0
328,284.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,Occasionally,2.0,Most Important,Least Important,3.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,20000.0,4.0,5.666666666666667,5.333333333333333,3.0,3.6666666666666665,4.333333333333333,5.0,4.5
329,285.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,3.0,6.0,3.0,3.0,2.0,6.0,4.0,6.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,Somewhat Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,80000.0,4.0,6.0,2.6666666666666665,3.0,3.6666666666666665,3.6666666666666665,2.0,3.5
330,286.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,Strongly Agree,5.0,5.0,Strongly Agree,5.0,6.0,6.0,6.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,Strongly Agree,3.0,Strongly Agree,6.0,6.0,5.0,Very Frequently,Most Important,2.0,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,18 - 25,110000.0,6.666666666666667,5.666666666666667,6.333333333333333,5.0,6.0,4.333333333333333,6.0,6.0
331,287.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,Strongly Agree,6.0,4.0,6.0,6.0,Strongly Agree,3.0,Strongly Agree,3.0,2.0,5.0,6.0,4.0,5.0,5.0,3.0,Strongly Disagree,2.0,Strongly Disagree,3.0,3.0,3.0,Somewhat Infrequently,Least Important,Most Important,2.0,3.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,35 - 49,20000.0,3.0,6.666666666666667,6.333333333333333,4.0,1.3333333333333333,3.0,5.5,5.0
332,288.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,Somewhat Frequently,Most Important,2.0,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,25000.0,4.0,5.0,3.0,4.0,2.3333333333333335,4.666666666666667,2.0,5.0
333,292.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,4.0,3.0,Strongly Agree,3.0,6.0,Strongly Agree,5.0,Strongly Agree,4.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,4.0,Strongly Agree,6.0,5.0,5.0,Occasionally,Most Important,3.0,Least Important,2.0,1 -- 5 miles,Recall Ads,Male,1-2 Children at Home,50 - 59,20000.0,Strongly Agree,5.0,5.666666666666667,3.5,4.666666666666667,4.666666666666667,6.0,4.5
334,293.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,Somewhat Frequently,Most Important,2.0,3.0,Least Important,1 -- 5 miles,Recall Ads,Male,1-2 Children at Home,50 - 59,20000.0,3.0,4.666666666666667,3.0,3.5,2.6666666666666665,5.0,2.0,4.0
335,294.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,6.0,3.0,2.0,6.0,3.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,5.0,6.0,Strongly Agree,5.0,4.0,5.0,3.0,5.0,Strongly Agree,6.0,4.0,4.0,Very Frequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,100000.0,Strongly Agree,4.0,5.0,3.0,4.666666666666667,5.666666666666667,5.5,4.5
336,295.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,6.0,3.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,6.0,Strongly Agree,6.0,4.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,Very Frequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,118000.0,3.0,3.0,5.0,4.0,2.6666666666666665,6.333333333333333,6.0,4.5
337,298.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,Strongly Agree,4.0,4.0,Strongly Agree,4.0,4.0,3.0,5.0,3.0,2.0,5.0,6.0,6.0,6.0,5.0,6.0,3.0,4.0,3.0,4.0,4.0,3.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Recall Ads,Female,1-2 Children at Home,50 - 59,20000.0,3.0,4.333333333333333,6.0,4.0,2.6666666666666665,5.333333333333333,6.0,5.0
338,299.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,6.0,4.0,Strongly Agree,4.0,6.0,6.0,3.0,5.0,3.0,5.0,5.0,4.0,Occasionally,3.0,Most Important,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Female,More Than 2 Children at Home,35 - 49,60000.0,3.0,3.6666666666666665,5.0,5.0,2.6666666666666665,6.0,4.0,6.0
339,301.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,6.0,3.0,5.0,6.0,2.0,2.0,3.0,4.0,3.0,2.0,6.0,5.0,Strongly Agree,5.0,3.0,Strongly Agree,6.0,5.0,3.0,5.0,5.0,4.0,Somewhat Frequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Recall Ads,Male,1-2 Children at Home,35 - 49,80000.0,3.0,3.0,4.666666666666667,5.0,3.6666666666666665,6.333333333333333,5.0,4.5
340,303.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,6.0,3.0,3.0,6.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,6.0,Strongly Agree,5.0,6.0,6.0,3.0,Strongly Agree,3.0,6.0,5.0,3.0,Somewhat Infrequently,Least Important,3.0,Most Important,Least Important,Less than 1 mile,Recall Ads,Female,More Than 2 Children at Home,35 - 49,30000.0,3.0,3.0,5.666666666666667,3.0,2.6666666666666665,6.666666666666667,5.5,5.0
341,308.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,Somewhat Frequently,Most Important,2.0,3.0,Least Important,1 -- 5 miles,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,18000.0,3.0,5.0,4.0,4.0,2.6666666666666665,4.666666666666667,3.0,5.0
342,309.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,Strongly Agree,5.0,5.0,Strongly Agree,5.0,4.0,Strongly Agree,4.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,Strongly Agree,5.0,5.0,4.0,Occasionally,Most Important,2.0,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,20000.0,Strongly Agree,4.333333333333333,6.333333333333333,5.0,5.0,5.0,6.0,6.0
343,310.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,Very Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,40000.0,3.6666666666666665,4.666666666666667,4.666666666666667,4.0,3.3333333333333335,5.0,4.0,4.5
344,313.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,Strongly Agree,5.0,Strongly Agree,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,Strongly Agree,4.0,4.0,3.0,Somewhat Frequently,Most Important,2.0,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,20000.0,6.0,5.666666666666667,5.333333333333333,4.0,4.333333333333333,4.0,5.0,5.0
345,314.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Do Not Recall Ads,Female,1-2 Children at Home,50 - 59,30000.0,3.0,4.666666666666667,4.666666666666667,5.0,2.6666666666666665,5.0,4.0,5.0
346,315.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,4.0,6.0,5.0,4.0,5.0,6.0,Strongly Agree,5.0,Strongly Agree,4.0,5.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,Strongly Agree,4.0,3.0,2.0,Very Infrequently,3.0,Most Important,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,20000.0,Strongly Agree,5.666666666666667,4.333333333333333,5.0,4.333333333333333,4.0,3.0,5.5
347,316.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,6.0,3.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,Strongly Agree,6.0,Strongly Agree,5.0,4.0,5.0,4.0,6.0,5.0,5.0,Somewhat Frequently,2.0,Most Important,Least Important,3.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,100000.0,5.0,3.6666666666666665,5.666666666666667,5.0,4.0,5.666666666666667,6.0,6.0
348,317.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,6.0,6.0,4.0,5.0,4.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,100000.0,Strongly Agree,6.0,5.0,4.0,5.0,3.6666666666666665,4.5,5.0
349,319.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,Occasionally,Most Important,2.0,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,27000.0,4.0,5.666666666666667,5.333333333333333,4.0,3.6666666666666665,3.6666666666666665,5.0,5.0
350,320.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,Strongly Agree,5.0,5.0,Strongly Agree,5.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,3.0,Strongly Agree,5.0,5.0,4.0,Very Frequently,2.0,Most Important,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,17000.0,Strongly Agree,5.666666666666667,6.333333333333333,5.0,5.0,4.333333333333333,6.0,6.0
351,321.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,Strongly Agree,5.0,5.0,Strongly Agree,5.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,3.0,Strongly Agree,5.0,5.0,4.0,Very Frequently,2.0,Most Important,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,140000.0,Strongly Agree,5.666666666666667,6.333333333333333,5.0,5.0,4.333333333333333,6.0,6.0
352,322.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,Strongly Agree,6.0,4.0,6.0,3.0,Strongly Agree,3.0,Strongly Agree,3.0,2.0,5.0,6.0,4.0,5.0,4.0,3.0,Strongly Disagree,2.0,3.0,3.0,2.0,2.0,Very Infrequently,Least Important,Most Important,2.0,3.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,35 - 49,24000.0,3.0,6.666666666666667,5.333333333333333,4.0,2.0,3.0,5.5,4.5
353,325.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,6.0,3.0,2.0,6.0,5.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,5.0,6.0,Strongly Agree,5.0,6.0,5.0,3.0,5.0,Strongly Agree,6.0,5.0,4.0,Very Frequently,3.0,2.0,Least Important,Most Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,165000.0,Strongly Agree,4.0,5.666666666666667,3.0,4.666666666666667,5.666666666666667,5.5,5.5
354,326.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,6.0,3.0,4.0,6.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,6.0,Strongly Agree,6.0,6.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,Very Frequently,3.0,2.0,Least Important,Most Important,Less than 1 mile,Recall Ads,Male,More Than 2 Children at Home,26 - 34,75000.0,3.3333333333333335,3.0,5.666666666666667,4.0,2.6666666666666665,6.333333333333333,6.0,5.5
355,329.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,Strongly Agree,3.0,3.0,2.0,5.0,3.0,Strongly Agree,3.0,5.0,Strongly Agree,3.0,6.0,3.0,4.0,4.0,4.0,Somewhat Frequently,2.0,Most Important,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,25000.0,4.333333333333333,3.0,4.333333333333333,4.0,2.6666666666666665,6.666666666666667,3.0,5.0
356,330.0,1.0,1.0,1.0,Santa Fe Grill,2.0,3.0,Strongly Agree,5.0,4.0,Strongly Agree,6.0,6.0,3.0,6.0,3.0,Strongly Disagree,4.0,6.0,5.0,6.0,4.0,4.0,Strongly Disagree,3.0,3.0,4.0,4.0,3.0,Very Infrequently,Least Important,Most Important,2.0,3.0,Less than 1 mile,Do Not Recall Ads,Male,No Children at Home,50 - 59,80000.0,2.6666666666666665,5.666666666666667,6.666666666666667,3.5,1.6666666666666667,4.0,6.0,4.0
357,331.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,5.0,4.0,Strongly Agree,6.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,5.0,Strongly Agree,5.0,4.0,4.0,Occasionally,2.0,Most Important,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,28000.0,Strongly Agree,4.666666666666667,6.666666666666667,4.0,4.666666666666667,5.0,6.0,5.0
358,332.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,4.0,4.0,6.0,2.0,5.0,4.0,3.0,3.0,3.0,Very Infrequently,Least Important,Most Important,2.0,3.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,26000.0,3.6666666666666665,4.0,4.333333333333333,3.5,2.6666666666666665,5.666666666666667,4.0,4.0
359,335.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,3.0,6.0,6.0,4.0,6.0,6.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,19000.0,Strongly Agree,6.0,6.0,3.5,4.333333333333333,3.6666666666666665,5.0,4.0
360,338.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,Somewhat Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,20000.0,3.3333333333333335,4.666666666666667,4.666666666666667,4.5,2.6666666666666665,5.0,4.0,5.0
