uid,company_v,poverq,soverq,pq,satis,repur,recomm,Q19,VN_1009_Q20A,VN_1009_TP01,VN_1009_TP02,VN_1009_TP03,VN_1009_TP04,VN_1009_TP05,VN_1009_TP06,VN_1009_TP07,VN_1009_TP08,VN_1009_TP09,VN_1009_TP10,VN_1009_TP11,VN_1009_TP12,VN_1009_TP13,VN_1009_TP14,VN_1009_TP15,VN_1009_TP16,VN_1009_TP17,VN_1009_TP18,VN_1009_TP19,VN_1009_TP20,VN_1009_TP21,VN_1009_TP21_6specify,VN_1009_TP24_1,VN_1009_TP24_2,VN_1009_TP22,VN_1009_TP23,Q9C_P,Q9D,VN_1009_TP25A,age,race,work,pincome,income,educat,childsupp,marital,gender,house,DOI
3265,FAVE,8,8,8,8,7,9,0,8,7,6,8,8,7,9,6,8,6,7,7,8,6,7,8,8,9,9,97,2,2, ,1,2,9, ,1,70,3,45,1,1,5,5,8,3,2,1,3,04/01/2018
3273,TAOBAO/TMALL,8,8,9,8,9,8,1,9,7,8,6,8,8,6,8,7,97,8,7,7,8,9,8,8,7,7,9,2,3, ,1,2,6, ,4,180,3,30,1,1,98,98,7,2,2,1,2,2/20/2018
3274,FAVE,8,9,8,8,8,8,1,9,7,9,8,8,7,7,6,8,6,6,7,6,6,6,97,9,8,9,7,1,1, ,1,2,6, ,1,50,3,25,1,1,2,3,7,99,1,1,2,2/20/2018
3275,TAOBAO/TMALL,9,7,7,7,8,6,0,7,7,6,8,9,8,7,7,9,6,9,9,7,7,7,9,8,9,6,6,2,1, ,1,1,8,7,1,80,1,40,1,1,3,5,7,2,2,2,2,2/20/2018
3290,SHOPEE,9,7,9,8,8,8,0,8,8,10,8,8,8,8,9,9,8,8,8,9,7,7,6,6,8,8,7,1,6,Bank Transfer,1,1,8,6,1,200,2,36,3,1,4,4,6,99,1,1,2,2/22/2018
3292,EBAY,6,8,9,7,8,6,0,8,8,9,6,8,8,8,6,8,8,7,7,8,6,8,8,7,9,7,7,2,1, ,2,1, ,6,1,50,3,26,1,1,2,6,7,99,1,1,2,2/22/2018
3293,TAOBAO/TMALL,7,8,9,7,6,7,0,8,8,8,9,9,8,8,8,9,7,7,8,7,7,8,7,6,7,6,7,2,3, ,1,2,8, ,1,80,2,24,1,1,1,4,7,99,1,2,2,2/22/2018
3296,EBAY,7,7,9,8,8,7,0,7,8,8,7,6,7,8,8,6,7,9,9,8,7,7,7,6,6,7,7,1,2, ,1,1,8,8,2,50,3,51,3,3, ,1,7,3,2,2,2,2/25/2018
3299,TAOBAO/TMALL,7,7,6,8,8,7,1,8,8,10,9,9,7,8,7,8,9,7,7,7,8,9,7,8,8,8,8,3,1, ,1,2,7, ,3,20,3,22,1,1,1,97,7,99,1,2,2,2/25/2018
3300,CAROUSELL,3,3,3,4,4,4,0,3,7,8,6,8,7,8,7,6,97,7,7,4,7,6,5,8,8,7,6,2,5, ,1,1,6,6,1,130,1,27,1,1,3,6,8,99,1,1,2,3/26/2018
3302,QOO10,9,8,7,8,7,7,1,7,8,9,7,7,9,9,6,8,7,9,9,8,6,7,8,6,7,7,97,1,3, ,1,2,6, ,3,100,3,29,1,1,2,4,7,99,1,2,2,3/26/2018
3306,QOO10,9,7,8,7,8,8,0,7,7,6,8,7,6,9,6,8,9,7,9,6,8,10,9,9,9,9,7,3,6,Fund Transfer,1,1,6,7,1,110,3,43,5,1,5,5,7,3,2,1,2,3/26/2018
3309,TAOBAO/TMALL,9,7,7,8,8,8,1,7,8,6,7,8,7,7,9,8,97,8,7,7,8,8,8,8,7,7,7,2,1, ,1,2,8, ,1,130,2,41,1,1,2,5,5,4,2,2,2,3/27/2018
3311,EZBUY,9,9,8,7,7,7,0,7,6,6,8,8,9,7,7,8,7,7,9,8,8,8,9,8,6,6,6,1,1, ,1,1,8,7,1,50,1,24,1,1,2,6,7,99,1,1,4,3/27/2018
3312,CAROUSELL,8,9,8,9,9,8,0,9,9,8,8,10,9,9,8,9,97,9,9,8,8,8,97,9,10,10,97,2,5, ,1,1,8,7,1,400,1,27,1,1,2,7,7,99,1,1,4,3/27/2018
3317,AMAZON,8,8,9,8,9,8,1,9,9,7,8,7,8,6,8,7,97,8,9,9,7,9,97,7,6,9,97,2,1, ,1,1,7,8,1,230,2,50,1,1,7,8,8,4,2,1,4,3/27/2018
3320,NET-A-PORTER,8,7,9,7,7,6,0,8,8,6,6,7,9,10,8,9,8,9,8,8,6,7,8,8,6,7,7,2,6,Debit Card,1,2,6, ,3,100,3,34,2,1,2,4,7,99,1,2,2,04/09/2018
3326,TAOBAO/TMALL,7,6,8,6,7,7,0,7,8,8,8,8,8,7,8,7,6,7,8,6,7,6,8,6,7,6,6,1,1, ,1,2,8, ,1,220,2,31,1,1,2,6,8,99,1,1,2,04/10/2018
3327,AMAZON,9,8,9,8,8,7,0,9,9,8,9,9,8,9,6,8,9,7,7,8,6,9,9,7,8,8,8,1,1, ,1,2,6, ,1,150,1,47,1,1,4,5,7,2,2,2,2,04/10/2018
3328,QOO10,8,8,10,8,7,9,0,8,9,7,8,7,8,9,9,7,9,8,9,7,8,9,97,9,9,9,97,2,1, ,1,1,8,8,1,80,1,29,1,1,3,7,8,2,2,1,4,04/11/2018
3333,CAROUSELL,7,9,8,7,6,8,0,8,7,9,8,7,7,8,10,7,7,10,9,10,8,8,97,9,7,8,7,1,5, ,1,1,9,7,1,65,3,33,1,1,5,8,8,1,2,2,4,04/11/2018
3346,FAVE,7,8,8,8,3,3,0,8,7,6,7,8,7,8,8,8,8,7,8,6,9,97,97,7,8,6,6,2,1, ,2,1, ,7,1,50,1,22,1,1,1,3,5,99,1,1,3,03/06/2018
3347,FAVE,9,9,7,7,7,4,0,8,7,6,8,8,7,8,7,8,7,8,6,7,7,6,7,7,7,7,8,1,1, ,1,2,9, ,7,80,3,36,1,1,4,7,8,1,2,2,3,03/06/2018
3349,ZALORA,8,8,7,8,7,7,1,8,8,6,7,8,8,7,7,6,7,6,7,8,6,8,7,9,6,7,97,1,1, ,1,1,9,8,1,50,2,26,1,1,2,6,7,99,1,1,3,03/06/2018
3350,EBAY,9,7,9,9,8,9,1,9,8,10,9,7,8,8,10,9,9,7,7,10,10,9,10,8,8,10,9,2,6,Debit Card,1,1,8,7,5,20,2,27,2,1,3,97,7,99,1,1,3,03/06/2018
3352,ZALORA,8,6,7,7,7,8,1,8,8,9,7,8,8,6,9,6,8,7,8,6,7,8,97,7,8,6,97,2,1, ,1,2,7, ,1,90,1,32,2,1,5,6,8,3,2,1,3,03/07/2018
3355,EBAY,7,7,8,9,9,10,1,9,7,8,7,9,7,7,10,9,9,7,9,9,10,9,10,10,7,8,97,2,1, ,1,2,10, ,1,100,3,33,1,1,3,97,8,99,1,1,3,03/07/2018
3360,ZALORA,9,8,9,8,9,8,1,9,8,6,7,8,8,10,9,9,97,7,8,8,7,10,9,7,9,10,9,2,1, ,1,1,8,9,4,200,2,47,2,1,6,8,7,4,2,1,4,04/02/2018
3370,FAVE,9,9,8,9,9,7,0,9,9,9,8,9,8,10,9,9,9,9,9,8,8,9,97,8,9,9,97,1,1, ,1,2,10, ,3,35,3,26,1,1,3,7,7,99,1,1,3,04/05/2018
3374,ZALORA,9,8,9,8,8,8,1,7,7,8,6,8,8,8,6,7,7,8,9,8,9,8,97,8,7,7,7,2,1, ,1,1,6,9,1,45,2,21,1,2,1,4,7,99,1,2,3,04/05/2018
3376,EBAY,8,8,7,6,8,6,0,6,8,8,6,7,7,8,8,7,97,6,7,8,6,6,97,7,7,6,97,1,1, ,1,1,8,6,1,150,2,45,5,1,6,8,8,3,2,2,3,04/05/2018
3380,TAOBAO/TMALL,10,9,7,8,9,8,0,8,8,8,7,9,8,9,8,8,7,6,8,6,6,9,8,6,8,8,8,1,1, ,1,2,8, ,1,50,3,33,1,1,4,7,8,3,2,2,3,04/06/2018
3387,ZALORA,7,8,9,9,9,8,0,8,9,9,10,8,8,8,10,9,8,10,8,8,9,8,8,9,8,9,8,1,2, ,1,1,7,7,2,20,3,29,5,1,2,6,8,99,1,1,2,04/07/2018
3390,CAROUSELL,10,10,10,10,9,10,1,10,10,10,10,9,8,10,9,10,9,8,9,10,10,9,10,10,10,10,9,1,5, ,1,1,7,10,7,50,2,19,1,5, ,97,4,99,1,1,2,04/07/2018
3396,EZBUY,6,7,6,7,8,7,0,8,8,9,9,10,8,6,6,7,7,7,10,8,10,9,6,9,7,9,97,3,6,Bank Transfer,2,2, , ,2,250,3,26,1,1,1,2,7,99,1,1,2,04/08/2018
3398,QOO10,7,8,7,8,8,8,1,9,9,9,8,9,7,6,8,6,97,8,7,7,8,9,9,7,8,9,8,1,1, ,1,2,7, ,3,150,2,31,1,1,3,5,6,99,1,1,2,04/08/2018
3399,SHOPEE,8,7,7,7,9,8,0,7,7,7,9,7,7,9,9,10,10,9,9,9,8,8,9,7,8,9,97,2,1, ,1,2,7, ,4,80,2,34,2,1,4,6,8,2,2,1,2,04/08/2018
3402,AMAZON,7,8,7,7,7,8,1,8,9,7,8,9,6,7,8,7,8,7,9,7,7,7,9,9,9,8,7,1,1, ,1,2,7, ,5,100,3,30,1,2,2,3,7,2,2,2,4,4/16/2018
3404,FAVE,7,9,8,8,9,7,0,9,8,6,7,6,7,9,8,8,8,7,7,7,8,8,97,9,7,8,8,1,6,Alipay,1,1,6,6,2,50,2,27,1,1,3,7,7,99,1,1,4,4/16/2018
3405,TAOBAO/TMALL,7,8,8,8,8,7,1,8,8,9,8,7,8,8,7,9,9,7,8,9,7,7,8,6,6,9,97,3,3, ,2,2, , ,6,200,3,30,1,1,3,7,8,99,1,2,4,4/16/2018
3409,LAZADA,9,8,9,9,9,8,1,9,7,8,9,9,8,8,10,7,97,10,7,9,10,7,9,10,8,7,9,2,1, ,1,1,8,7,3,50,1,38,1,6, ,8,8,3,2,2,4,4/17/2018
3413,QOO10,9,7,7,8,7,9,0,8,9,7,8,8,7,6,6,8,97,6,6,7,8,8,97,9,8,9,8,2,1, ,2,1, ,9,8,200,1,35,2,1,4,8,8,3,2,2,4,4/17/2018
3427,FAVE,9,8,7,8,9,9,1,9,9,9,8,7,7,9,8,7,9,6,6,7,8,8,8,7,8,9,8,2,1, ,1,1,6,10,1,15,1,31,1,1,2,2,6,3,2,1,1,04/09/2018
3431,QOO10,9,8,9,8,7,8,0,9,7,8,8,7,8,7,9,7,8,7,8,6,8,8,97,10,10,9,8,3,1, ,1,1,7,9,1,90,3,51,1,3, ,8,6,4,2,2,4,04/10/2018
3433,AMAZON,8,9,8,8,8,8,1,8,9,8,7,9,9,8,8,7,8,7,8,7,6,8,9,7,8,6,6,2,1, ,1,2,7, ,1,180,3,40,1,3, ,4,8,3,2,2,4,04/10/2018
3435,FAVE,9,7,7,9,8,9,1,9,9,8,9,8,8,9,7,9,8,7,8,10,9,9,97,10,8,10,97,2,2, ,1,2,9, ,1,75,2,28,2,1,4,8,8,99,1,1,4,04/10/2018
3438,ZALORA,9,8,9,8,7,6,0,8,7,8,9,8,9,9,10,7,6,9,8,9,8,6,6,9,8,6,6,1,1, ,1,1,6,8,3,100,1,32,1,1,3,6,8,99,1,2,3,04/11/2018
3441,TAOBAO/TMALL,9,8,9,9,9,10,1,8,10,10,7,9,9,8,9,10,10,7,7,7,9,10,8,7,8,9,10,1,1, ,1,2,9, ,2,120,2,18,1,5, ,97,4,99,1,2,3,04/11/2018
3446,AMAZON,8,7,8,8,8,8,0,7,8,6,7,6,7,8,7,6,7,8,7,8,9,7,7,7,7,9,97,1,1, ,1,1,8,9,3,50,2,25,1,1,2,3,7,99,1,1,3,04/12/2018
3449,CAROUSELL,9,8,7,9,7,8,0,8,8,8,7,8,7,9,8,9,8,9,9,8,9,9,7,9,10,7,97,2,5, ,1,1,10,7,3,250,3,37,1,2,2,7,8,2,2,2,3,04/12/2018
3451,FAVE,6,7,8,8,8,7,1,8,9,8,9,9,10,7,8,8,8,7,8,8,7,9,8,7,8,7,8,1,1, ,2,2, , ,2,150,2,37,5,1,3,5,8,3,2,2,3,04/12/2018
3453,ZALORA,6,7,7,8,7,8,0,8,8,8,7,7,7,8,7,6,7,8,8,9,8,8,9,6,9,8,97,2,5, ,1,2,7, ,4,50,3,42,2,1,5,7,8,2,2,1,3,04/12/2018
3454,TAOBAO/TMALL,7,6,9,8,8,8,1,8,8,6,6,7,7,6,7,8,8,7,7,6,7,7,8,7,7,7,8,1,3, ,1,1,8,6,1,200,2,48,1,1,4,5,9,99,1,2,3,04/12/2018
3459,EBAY,5,3,4,5,5,4,0,4,6,6,7,7,4,5,6,5,97,6,7,7,6,6,5,6,6,6,3,1,2, ,1,1,7,4,1,20,3,47,1,1,4,5,8,2,2,2,3,2/19/2018
3460,QOO10,7,7,9,8,7,8,0,9,8,7,8,9,9,9,8,8,7,9,10,10,8,7,9,9,10,7,9,1,4, ,1,2,9, ,2,80,2,33,1,1,4,6,7,3,2,1,3,2/19/2018
3461,ZALORA,7,9,10,8,6,7,0,8,8,9,7,9,10,8,8,10,8,6,6,7,7,6,6,10,10,8,7,1,1, ,1,2,7, ,2,20,2,28,3,1,2,7,8,99,1,2,3,2/19/2018
3462,TAOBAO/TMALL,7,7,8,8,9,7,0,8,7,8,7,9,8,7,9,7,8,7,8,8,7,9,9,8,9,8,8,2,1, ,1,1,6,7,3,20,2,33,1,1,3,3,8,2,2,1,3,2/19/2018
3465,QOO10,8,8,6,8,8,9,1,9,7,8,7,7,8,9,9,8,8,7,7,7,7,8,8,7,7,9,7,1,1, ,1,2,7, ,2,100,3,29,1,1,3,7,8,99,1,1,3,2/20/2018
3468,FAVE,7,7,8,8,8,8,0,8,9,7,7,8,9,10,8,8,9,8,8,7,9,6,97,6,9,9,8,2,2, ,1,2,8, ,4,150,2,48,1,1,4,5,7,3,2,2,3,2/20/2018
3481,EBAY,8,9,7,8,8,7,1,9,7,8,6,8,6,6,7,8,9,7,6,6,6,8,6,8,6,6,8,1,1, ,2,2, , ,1,100,1,36,1,1,4,6,9,3,2,1,3,2/21/2018
3485,QOO10,7,9,8,8,7,7,0,9,8,8,7,8,10,9,8,7,9,7,8,6,8,8,6,7,8,9,7,1,1, ,1,1,6,8,3,100,3,26,1,1,2,4,7,99,1,1,3,2/24/2018
3490,EBAY,6,7,7,7,6,7,0,6,9,10,7,8,8,9,10,9,6,7,7,6,8,6,6,7,9,6,97,3,1, ,1,1,9,8,6,50,3,34,3,1,5,7,8,2,2,1,3,2/25/2018
3492,AMAZON,8,10,10,9,9,8,1,9,8,7,9,7,7,10,7,10,9,10,9,9,7,9,9,9,9,8,8,1,6,Amazon Pay,1,1,9,9,6,50,2,47,1,1,4,5,8,3,2,1,3,2/25/2018
3497,TAOBAO/TMALL,8,7,6,6,7,7,0,6,8,7,8,7,8,8,8,8,6,7,6,7,7,6,6,8,6,6,7,2,3, ,1,2,8, ,1,270,1,47,1,1,6,6,7,2,2,1,4,03/08/2018
3500,AMAZON,9,8,9,9,8,7,1,8,10,8,10,8,9,9,9,8,9,7,8,9,7,9,8,7,8,7,8,2,6,Debit Card,1,1,7,7,1,190,2,47,2,1,6,7,8,3,2,2,4,03/09/2018
3505,SHOPBOP,8,7,8,6,6,8,0,6,8,8,6,8,8,8,8,6,6,6,8,6,6,6,7,8,6,6,6,1,6,Alipay,1,2,8, ,1,100,3,23,1,5, ,97,6,99,1,2,4,03/09/2018
3507,TAOBAO/TMALL,9,8,7,7,8,8,1,8,7,7,9,8,8,7,8,9,97,8,7,7,8,9,97,7,8,6,8,2,3, ,1,2,8, ,1,200,2,55,1,1,6,6,7,3,2,1,4,03/10/2018
3508,AMAZON,9,7,9,9,7,9,0,9,9,9,9,7,7,8,8,10,97,10,7,8,9,8,9,9,9,10,8,3,1, ,1,2,10, ,2,670,3,46,2,1,5,7,6,4,2,2,4,03/10/2018
3513,AMAZON,6,7,9,8,8,7,0,7,7,8,7,9,6,6,8,7,7,6,9,8,9,7,7,9,9,8,7,1,1, ,1,2,9, ,3,120,2,37,2,1,4,6,8,3,2,2,4,03/10/2018
3519,QOO10,9,7,8,7,8,9,0,7,8,7,7,8,8,9,10,9,7,8,7,8,7,8,9,9,9,97,97,2,1, ,1,2,9, ,1,200,3,32,1,1,4,6,8,3,2,2,4,03/11/2018
3521,ZALORA,6,7,6,7,7,7,0,7,8,7,7,7,7,7,7,7,8,8,7,8,9,8,8,9,9,9,8,1,1, ,1,2,9, ,6,50,3,31,2,1,5,7,8,1,2,2,4,3/29/2018
3527,NET-A-PORTER,9,7,8,9,9,8,0,9,9,10,9,9,8,10,10,9,8,8,8,10,10,9,8,8,10,10,9,1,2, ,1,2,9, ,1,100,2,46,2,1,6,6,7,3,2,1,4,3/29/2018
3528,QOO10,9,7,8,8,7,6,0,8,7,6,7,6,8,9,8,9,6,8,7,9,8,6,6,6,9,6,7,1,6,7-11 Store,1,1,8,7,5,60,2,28,5,1,2,7,8,99,1,2,4,3/29/2018
3532,QOO10,8,6,8,8,8,9,1,8,6,8,8,7,9,6,8,8,8,6,7,8,6,8,9,10,10,8,7,1,6,Fund Transfer,1,1,7,9,1,50,3,27,1,1,3,7,8,99,1,2,3,03/12/2018
3535,ZALORA,8,7,10,8,9,7,0,8,8,7,6,8,8,6,7,7,7,8,6,8,7,9,9,8,8,7,8,2,2, ,1,2,7, ,6,50,3,32,1,1,5,5,8,2,2,1,3,3/13/2018
3536,FAVE,7,7,8,8,8,7,0,8,7,9,8,7,7,6,6,8,10,6,7,8,8,97,7,7,9,8,7,1,6,Alipay,1,1,8,8,1,100,3,31,5,1,4,6,8,99,1,2,3,3/13/2018
3538,EBAY,6,7,8,8,8,7,0,9,8,8,8,7,9,8,8,10,9,7,9,7,9,9,97,8,9,9,9,2,1, ,1,1,9,8,3,80,3,30,1,1,5,97,8,99,1,1,3,3/13/2018
3543,SSENSE,8,9,8,8,7,6,0,8,7,7,6,8,8,6,6,8,8,6,7,7,6,7,8,8,6,7,7,3,1, ,2,2, , ,1,380,2,32,1,1,4,6,8,99,1,1,3,3/13/2018
3544,ALIEXPRESS,6,6,7,6,6,6,0,7,8,6,8,8,6,7,7,8,7,7,7,7,8,6,6,8,6,6,97,2,1, ,1,2,8, ,2,300,2,31,2,1,3,3,6,2,2,1,3,3/13/2018
3546,SHOPEE,5,4,2,3,5,5,0,4,6,6,2,2,6,5,4,7,6,7,5,6,7,7,6,7,6,5,3,1,1, ,2,2, , ,1,200,2,23,3,5, ,4,7,99,1,2,3,3/14/2018
3548,REDMART,8,6,6,8,7,9,0,8,8,6,8,7,8,10,7,7,97,9,6,6,8,9,7,8,6,7,8,1,1, ,1,2,8, ,5,350,3,42,5,1,4,6,8,2,2,2,3,3/14/2018
3551,TAOBAO/TMALL,7,8,7,8,9,8,0,9,9,8,8,7,7,9,8,7,97,7,7,8,8,8,10,7,9,7,9,2,6,Debit Card,1,2,8, ,3,50,3,47,1,1,6,6,8,3,2,1,3,3/16/2018
3552,RAKUTEN,9,8,9,9,8,7,1,9,8,9,10,10,9,9,8,10,8,9,9,10,9,10,8,8,10,8,8,2,1, ,1,1,8,7,1,600,2,35,1,1,4,6,7,1,2,1,3,3/16/2018
3556,SHOPBOP,8,10,10,10,7,8,1,9,10,10,9,9,8,8,10,9,7,10,10,9,8,7,8,10,10,9,7,2,1, ,1,2,8, ,1,350,3,36,2,1,5,6,8,2,2,2,3,3/16/2018
3563,FAVE,2,5,5,3,2,3,0,3,6,8,5,3,4,2,1,5,5,6,8,8,7,4,97,6,2,7,2,2,1, ,1,1,6,6,1,35,2,49,1,1,98,98,4,3,2,2,2,04/11/2018
3564,ZALORA,9,9,7,8,9,8,1,9,7,6,8,6,8,7,7,9,9,6,8,7,8,9,6,8,8,9,8,1,1, ,1,2,6, ,5,70,3,34,5,1,98,98,7,2,2,2,2,04/11/2018
3570,EBAY,8,10,10,10,9,8,0,10,10,10,7,9,10,10,9,7,8,10,10,8,8,10,10,8,8,9,8,2,1, ,1,1,8,7,4,50,2,45,1,2,1,5,8,3,2,1,3,04/12/2018
3573,AMAZON,6,8,6,6,6,7,0,7,8,8,8,8,8,6,6,7,8,7,6,6,8,8,6,8,6,6,7,2,6,Amazon Pay,2,2, , ,1,100,1,37,3,1,4,6,7,3,2,2,3,04/12/2018
3575,TAOBAO/TMALL,8,10,9,10,10,9,1,9,10,10,8,10,9,10,8,10,9,10,7,7,10,9,97,8,10,7,9,2,1, ,1,1,7,9,5,120,3,33,1,1,4,6,8,1,2,1,3,04/12/2018
3579,AMAZON,8,9,9,8,7,7,0,8,8,7,8,9,8,10,7,7,7,9,7,9,8,7,7,7,8,7,7,2,6,Amazon Pay,1,2,7, ,1,100,1,33,1,1,4,5,8,1,2,2,2,04/12/2018
3587,AMAZON,9,9,7,9,8,8,1,9,8,7,9,8,9,8,8,7,7,7,7,8,9,8,9,8,8,9,8,1,6,Amazon Pay,1,1,7,8,1,150,2,31,1,1,3,5,8,99,1,1,3,4/13/2018
3589,ZALORA,9,7,10,8,9,10,1,8,7,8,6,8,8,9,9,10,8,8,9,9,9,8,8,7,8,97,10,1,1, ,1,2,7, ,2,80,1,32,1,1,3,7,8,99,1,1,3,4/14/2018
3590,EBAY,9,7,9,8,7,9,1,9,7,8,9,8,10,7,7,9,97,7,7,8,8,7,97,8,7,7,9,2,1, ,1,1,9,7,1,85,3,28,2,2,3,6,8,99,1,2,3,4/14/2018
3593,QOO10,3,5,5,5,5,5,0,4,6,6,4,4,6,7,6,6,5,5,5,6,7,6,6,7,6,6,97,2,1, ,1,2,8, ,1,400,3,46,1,3, ,3,4,5,2,2,4,4/14/2018
3594,ZALORA,8,7,7,9,9,8,0,9,8,10,7,8,8,10,10,8,9,9,9,9,9,7,97,8,9,8,8,2,5, ,1,2,7, ,1,320,2,18,1,5, ,97,4,99,1,2,4,4/14/2018
3600,TAOBAO/TMALL,8,9,7,7,7,7,0,7,7,9,8,8,9,7,7,9,6,8,7,9,7,6,6,7,10,7,7,2,6,Alipay,1,1,6,7,1,30,3,38,1,3, ,3,6,5,2,2,4,4/17/2018
3605,SHOPEE,7,7,6,6,7,7,0,7,7,8,7,8,8,6,6,6,6,8,8,7,6,7,7,7,8,8,7,2,6,Fund Transfer,1,2,8, ,6,100,3,44,1,3, ,3,5,3,2,2,4,3/18/2018
3612,TAOBAO/TMALL,6,7,7,7,8,7,0,7,8,7,7,9,9,9,8,9,9,8,9,7,9,10,6,8,9,7,7,2,3, ,1,1,8,6,3,100,2,35,1,3, ,8,8,4,2,2,3,3/18/2018
3618,TAOBAO/TMALL,8,7,9,9,9,10,1,10,8,7,7,9,8,9,7,8,9,9,8,8,9,10,97,7,8,8,97,1,1, ,2,1, ,10,1,250,2,31,1,1,4,7,8,99,1,1,4,03/12/2018
3623,EBAY,7,7,9,9,9,8,0,9,8,9,9,9,8,8,10,9,8,9,9,8,8,9,10,9,9,8,8,2,2, ,1,1,10,9,1,85,1,23,1,5, ,97,5,99,1,2,4,03/12/2018
3632,FAVE,9,9,7,8,8,7,0,8,8,7,6,7,7,9,10,8,8,8,7,6,6,8,97,7,8,7,8,1,1, ,1,1,7,7,3,80,2,49,1,1,2,2,7,99,1,2,3,3/14/2018
3635,AMAZON,7,7,9,7,9,7,0,8,7,6,8,7,8,9,7,7,97,7,8,9,7,6,7,8,9,9,7,1,1, ,1,2,7, ,3,50,3,28,1,1,2,7,8,99,1,1,3,3/14/2018
3665,TAOBAO/TMALL,9,8,7,7,7,7,0,7,9,9,9,8,8,6,6,8,8,7,6,6,8,8,7,7,7,7,8,2,1, ,2,1, ,6,4,80,2,35,1,1,4,6,9,4,2,2,4,3/17/2018
3670,TAOBAO/TMALL,7,7,7,7,6,6,0,7,6,8,6,7,9,9,8,8,7,8,7,8,7,8,7,7,7,7,6,3,3, ,1,2,8, ,2,100,2,35,1,3, ,3,5,3,2,2,4,3/17/2018
3686,AMAZON,6,7,8,7,7,5,0,7,7,7,8,7,6,9,6,8,9,9,8,8,7,6,97,7,6,9,97,1,1, ,2,1, ,6,1,400,1,35,3,1,5,8,8,99,1,1,4,3/31/2018
3692,ZALORA,4,4,4,5,5,5,0,5,8,6,7,6,8,6,6,8,5,7,7,6,6,5,4,4,7,5,5,2,1, ,1,2,6, ,1,100,1,40,3,3, ,4,8,4,2,2,4,3/31/2018
3693,TAOBAO/TMALL,6,6,8,7,6,8,0,8,8,6,7,7,8,7,9,7,9,9,7,7,9,9,7,9,8,9,8,1,1, ,1,1,7,6,5,100,3,32,1,1,5,7,8,2,2,1,4,3/31/2018
3700,CAROUSELL,8,7,8,8,8,8,1,8,8,9,7,8,8,6,8,7,8,8,6,7,8,8,8,8,10,9,7,2,2, ,2,1, ,6,1,100,1,40,1,1,3,7,8,2,2,2,3,04/02/2018
3705,FAVE,6,7,8,7,7,4,0,7,8,6,7,7,8,6,7,6,6,8,9,9,9,7,9,7,9,6,6,1,2, ,1,1,8,6,1,220,2,31,3,1,2,6,7,99,1,1,2,04/03/2018
3714,EBAY,5,4,3,4,4,4,0,4,7,6,7,7,7,6,8,6,3,7,6,7,7,7,6,8,2,4,3,1,2, ,2,2, , ,1,200,3,29,2,1,3,5,7,99,1,1,2,04/04/2018
3720,CAROUSELL,7,9,7,9,7,9,1,9,8,9,7,9,9,10,8,9,9,7,9,10,8,9,8,7,8,9,9,1,6,Bank Transfer,1,1,8,9,3,50,1,35,3,1,5,6,8,2,2,2,4,04/04/2018
3724,NET-A-PORTER,7,8,7,7,7,7,0,7,8,9,6,8,8,8,7,8,7,8,7,8,7,7,6,7,8,7,7,1,2, ,1,2,7, ,1,300,3,37,1,6, ,5,6,2,2,2,4,04/05/2018
3727,TAOBAO/TMALL,9,8,9,9,9,8,1,9,10,8,9,7,10,8,9,9,8,7,8,9,8,7,7,8,9,9,8,2,3, ,1,1,10,10,1,40,1,25,1,1,2,5,8,99,1,2,2,04/06/2018
3728,QOO10,8,9,8,9,7,8,0,9,8,7,9,8,10,8,10,10,8,7,9,8,10,8,9,9,9,8,7,1,1, ,2,1, ,8,2,50,2,25,1,1,2,5,6,99,1,1,2,04/06/2018
3729,QOO10,8,6,7,8,8,7,0,8,9,7,8,8,7,8,8,7,8,7,8,9,7,7,7,8,10,6,8,1,1, ,1,2,8, ,6,80,3,30,1,1,3,5,7,1,2,2,2,04/06/2018
3734,QOO10,8,8,8,6,6,7,0,6,7,6,7,7,8,7,6,7,6,6,8,8,7,8,6,7,8,8,6,1,2, ,1,2,8, ,1,280,2,18,1,5, ,3,4,99,1,1,2,04/06/2018
3748,CAROUSELL,7,9,8,8,7,8,1,9,8,6,7,8,8,10,7,10,9,8,9,10,8,9,6,8,9,6,8,1,5, ,1,1,8,10,1,300,1,27,3,1,2,6,8,99,1,2,3,04/10/2018
3750,CAROUSELL,8,8,10,8,8,7,0,9,8,8,7,7,8,8,8,9,8,8,7,7,8,8,8,8,8,8,8,1,2, ,2,1, ,7,3,80,2,48,3,1,1,3,4,4,2,1,3,04/11/2018
3751,AMAZON,9,9,8,8,8,7,0,8,8,7,8,7,8,8,7,9,8,7,7,7,8,8,7,8,8,7,8,1,6,Amazon Pay,1,2,10, ,2,50,2,37,1,3, ,3,8,3,2,2,3,04/11/2018
3757,LAZADA,4,5,3,5,4,5,0,4,7,6,4,4,5,6,6,7,97,6,5,6,7,7,6,6,7,5,6,2,1, ,1,2,6, ,1,100,3,48,1,1,4,5,8,4,2,1,3,04/11/2018
3762,AMAZON,9,10,9,8,8,7,1,9,9,9,9,9,7,9,9,8,8,7,9,8,7,8,97,10,9,8,8,3,1, ,1,2,7, ,2,110,2,25,1,1,2,97,7,99,1,2,3,04/12/2018
