,ID,Company,Prod_Quality,Service_Quality,Price_Value,Satisfaction,Repurchase,Recommend,Recommend_Site,Satisfaction_With,Variety_Prods,Variety_Prods_Needs,Ease_Navigation,Ease_Prods_Needs,Availability_Prods,Discounts,Info_Prods,Ease_Comparing,Ease_Special_Needs,Ease_Cart,Ease_Check_Out,Security,Delivery,Delivery_Range,Order_Tracking,Delivery_Time,Fidelity_Prods,Feedback,Return_Policies,Channel_Pref,Pay_Pref,Pay_Pref_Other,Read_Reviews,Interacted_Seller,Satisfaction_Reviews,Satisfaction_Channels_Seller,No_Purchases_6m,Amount_Spent_3m,Shop_Behavior,Age,Race,Employment,Income_Personal,Income_House,Ed,No_Children,Marital,Gender,House_Type,Date_Interview
935,3376,EBAY,8,8,7,6,8,6,0,6,8,8,6,7,7,8,8,7,97,6,7,8,6,6,97,7,7,6,97,1,1, ,1,1,8,6,1,150,2,45,5,1,6,8,8,3,2,2,3,04/05/2018
936,3380,TAOBAO/TMALL,10,9,7,8,9,8,0,8,8,8,7,9,8,9,8,8,7,6,8,6,6,9,8,6,8,8,8,1,1, ,1,2,8, ,1,50,3,33,1,1,4,7,8,3,2,2,3,04/06/2018
937,3387,ZALORA,7,8,9,9,9,8,0,8,9,9,10,8,8,8,10,9,8,10,8,8,9,8,8,9,8,9,8,1,2, ,1,1,7,7,2,20,3,29,5,1,2,6,8,99,1,1,2,04/07/2018
938,3390,CAROUSELL,10,10,10,10,9,10,1,10,10,10,10,9,8,10,9,10,9,8,9,10,10,9,10,10,10,10,9,1,5, ,1,1,7,10,7,50,2,19,1,5, ,97,4,99,1,1,2,04/07/2018
939,3396,EZBUY,6,7,6,7,8,7,0,8,8,9,9,10,8,6,6,7,7,7,10,8,10,9,6,9,7,9,97,3,6,Bank Transfer,2,2, , ,2,250,3,26,1,1,1,2,7,99,1,1,2,04/08/2018
940,3398,QOO10,7,8,7,8,8,8,1,9,9,9,8,9,7,6,8,6,97,8,7,7,8,9,9,7,8,9,8,1,1, ,1,2,7, ,3,150,2,31,1,1,3,5,6,99,1,1,2,04/08/2018
941,3399,SHOPEE,8,7,7,7,9,8,0,7,7,7,9,7,7,9,9,10,10,9,9,9,8,8,9,7,8,9,97,2,1, ,1,2,7, ,4,80,2,34,2,1,4,6,8,2,2,1,2,04/08/2018
942,3402,AMAZON,7,8,7,7,7,8,1,8,9,7,8,9,6,7,8,7,8,7,9,7,7,7,9,9,9,8,7,1,1, ,1,2,7, ,5,100,3,30,1,2,2,3,7,2,2,2,4,4/16/2018
943,3404,FAVE,7,9,8,8,9,7,0,9,8,6,7,6,7,9,8,8,8,7,7,7,8,8,97,9,7,8,8,1,6,Alipay,1,1,6,6,2,50,2,27,1,1,3,7,7,99,1,1,4,4/16/2018
944,3405,TAOBAO/TMALL,7,8,8,8,8,7,1,8,8,9,8,7,8,8,7,9,9,7,8,9,7,7,8,6,6,9,97,3,3, ,2,2, , ,6,200,3,30,1,1,3,7,8,99,1,2,4,4/16/2018
945,3409,LAZADA,9,8,9,9,9,8,1,9,7,8,9,9,8,8,10,7,97,10,7,9,10,7,9,10,8,7,9,2,1, ,1,1,8,7,3,50,1,38,1,6, ,8,8,3,2,2,4,4/17/2018
946,3413,QOO10,9,7,7,8,7,9,0,8,9,7,8,8,7,6,6,8,97,6,6,7,8,8,97,9,8,9,8,2,1, ,2,1, ,9,8,200,1,35,2,1,4,8,8,3,2,2,4,4/17/2018
947,3427,FAVE,9,8,7,8,9,9,1,9,9,9,8,7,7,9,8,7,9,6,6,7,8,8,8,7,8,9,8,2,1, ,1,1,6,10,1,15,1,31,1,1,2,2,6,3,2,1,1,04/09/2018
948,3431,QOO10,9,8,9,8,7,8,0,9,7,8,8,7,8,7,9,7,8,7,8,6,8,8,97,10,10,9,8,3,1, ,1,1,7,9,1,90,3,51,1,3, ,8,6,4,2,2,4,04/10/2018
949,3433,AMAZON,8,9,8,8,8,8,1,8,9,8,7,9,9,8,8,7,8,7,8,7,6,8,9,7,8,6,6,2,1, ,1,2,7, ,1,180,3,40,1,3, ,4,8,3,2,2,4,04/10/2018
950,3435,FAVE,9,7,7,9,8,9,1,9,9,8,9,8,8,9,7,9,8,7,8,10,9,9,97,10,8,10,97,2,2, ,1,2,9, ,1,75,2,28,2,1,4,8,8,99,1,1,4,04/10/2018
951,3438,ZALORA,9,8,9,8,7,6,0,8,7,8,9,8,9,9,10,7,6,9,8,9,8,6,6,9,8,6,6,1,1, ,1,1,6,8,3,100,1,32,1,1,3,6,8,99,1,2,3,04/11/2018
952,3441,TAOBAO/TMALL,9,8,9,9,9,10,1,8,10,10,7,9,9,8,9,10,10,7,7,7,9,10,8,7,8,9,10,1,1, ,1,2,9, ,2,120,2,18,1,5, ,97,4,99,1,2,3,04/11/2018
953,3446,AMAZON,8,7,8,8,8,8,0,7,8,6,7,6,7,8,7,6,7,8,7,8,9,7,7,7,7,9,97,1,1, ,1,1,8,9,3,50,2,25,1,1,2,3,7,99,1,1,3,04/12/2018
954,3449,CAROUSELL,9,8,7,9,7,8,0,8,8,8,7,8,7,9,8,9,8,9,9,8,9,9,7,9,10,7,97,2,5, ,1,1,10,7,3,250,3,37,1,2,2,7,8,2,2,2,3,04/12/2018
955,3451,FAVE,6,7,8,8,8,7,1,8,9,8,9,9,10,7,8,8,8,7,8,8,7,9,8,7,8,7,8,1,1, ,2,2, , ,2,150,2,37,5,1,3,5,8,3,2,2,3,04/12/2018
956,3453,ZALORA,6,7,7,8,7,8,0,8,8,8,7,7,7,8,7,6,7,8,8,9,8,8,9,6,9,8,97,2,5, ,1,2,7, ,4,50,3,42,2,1,5,7,8,2,2,1,3,04/12/2018
957,3454,TAOBAO/TMALL,7,6,9,8,8,8,1,8,8,6,6,7,7,6,7,8,8,7,7,6,7,7,8,7,7,7,8,1,3, ,1,1,8,6,1,200,2,48,1,1,4,5,9,99,1,2,3,04/12/2018
958,3459,EBAY,5,3,4,5,5,4,0,4,6,6,7,7,4,5,6,5,97,6,7,7,6,6,5,6,6,6,3,1,2, ,1,1,7,4,1,20,3,47,1,1,4,5,8,2,2,2,3,2/19/2018
959,3460,QOO10,7,7,9,8,7,8,0,9,8,7,8,9,9,9,8,8,7,9,10,10,8,7,9,9,10,7,9,1,4, ,1,2,9, ,2,80,2,33,1,1,4,6,7,3,2,1,3,2/19/2018
960,3461,ZALORA,7,9,10,8,6,7,0,8,8,9,7,9,10,8,8,10,8,6,6,7,7,6,6,10,10,8,7,1,1, ,1,2,7, ,2,20,2,28,3,1,2,7,8,99,1,2,3,2/19/2018
961,3462,TAOBAO/TMALL,7,7,8,8,9,7,0,8,7,8,7,9,8,7,9,7,8,7,8,8,7,9,9,8,9,8,8,2,1, ,1,1,6,7,3,20,2,33,1,1,3,3,8,2,2,1,3,2/19/2018
962,3465,QOO10,8,8,6,8,8,9,1,9,7,8,7,7,8,9,9,8,8,7,7,7,7,8,8,7,7,9,7,1,1, ,1,2,7, ,2,100,3,29,1,1,3,7,8,99,1,1,3,2/20/2018
963,3468,FAVE,7,7,8,8,8,8,0,8,9,7,7,8,9,10,8,8,9,8,8,7,9,6,97,6,9,9,8,2,2, ,1,2,8, ,4,150,2,48,1,1,4,5,7,3,2,2,3,2/20/2018
964,3481,EBAY,8,9,7,8,8,7,1,9,7,8,6,8,6,6,7,8,9,7,6,6,6,8,6,8,6,6,8,1,1, ,2,2, , ,1,100,1,36,1,1,4,6,9,3,2,1,3,2/21/2018
965,3485,QOO10,7,9,8,8,7,7,0,9,8,8,7,8,10,9,8,7,9,7,8,6,8,8,6,7,8,9,7,1,1, ,1,1,6,8,3,100,3,26,1,1,2,4,7,99,1,1,3,2/24/2018
966,3490,EBAY,6,7,7,7,6,7,0,6,9,10,7,8,8,9,10,9,6,7,7,6,8,6,6,7,9,6,97,3,1, ,1,1,9,8,6,50,3,34,3,1,5,7,8,2,2,1,3,2/25/2018
967,3492,AMAZON,8,10,10,9,9,8,1,9,8,7,9,7,7,10,7,10,9,10,9,9,7,9,9,9,9,8,8,1,6,Amazon Pay,1,1,9,9,6,50,2,47,1,1,4,5,8,3,2,1,3,2/25/2018
968,3497,TAOBAO/TMALL,8,7,6,6,7,7,0,6,8,7,8,7,8,8,8,8,6,7,6,7,7,6,6,8,6,6,7,2,3, ,1,2,8, ,1,270,1,47,1,1,6,6,7,2,2,1,4,03/08/2018
969,3500,AMAZON,9,8,9,9,8,7,1,8,10,8,10,8,9,9,9,8,9,7,8,9,7,9,8,7,8,7,8,2,6,Debit Card,1,1,7,7,1,190,2,47,2,1,6,7,8,3,2,2,4,03/09/2018
970,3505,SHOPBOP,8,7,8,6,6,8,0,6,8,8,6,8,8,8,8,6,6,6,8,6,6,6,7,8,6,6,6,1,6,Alipay,1,2,8, ,1,100,3,23,1,5, ,97,6,99,1,2,4,03/09/2018
971,3507,TAOBAO/TMALL,9,8,7,7,8,8,1,8,7,7,9,8,8,7,8,9,97,8,7,7,8,9,97,7,8,6,8,2,3, ,1,2,8, ,1,200,2,55,1,1,6,6,7,3,2,1,4,03/10/2018
972,3508,AMAZON,9,7,9,9,7,9,0,9,9,9,9,7,7,8,8,10,97,10,7,8,9,8,9,9,9,10,8,3,1, ,1,2,10, ,2,670,3,46,2,1,5,7,6,4,2,2,4,03/10/2018
973,3513,AMAZON,6,7,9,8,8,7,0,7,7,8,7,9,6,6,8,7,7,6,9,8,9,7,7,9,9,8,7,1,1, ,1,2,9, ,3,120,2,37,2,1,4,6,8,3,2,2,4,03/10/2018
974,3519,QOO10,9,7,8,7,8,9,0,7,8,7,7,8,8,9,10,9,7,8,7,8,7,8,9,9,9,97,97,2,1, ,1,2,9, ,1,200,3,32,1,1,4,6,8,3,2,2,4,03/11/2018
975,3521,ZALORA,6,7,6,7,7,7,0,7,8,7,7,7,7,7,7,7,8,8,7,8,9,8,8,9,9,9,8,1,1, ,1,2,9, ,6,50,3,31,2,1,5,7,8,1,2,2,4,3/29/2018
976,3527,NET-A-PORTER,9,7,8,9,9,8,0,9,9,10,9,9,8,10,10,9,8,8,8,10,10,9,8,8,10,10,9,1,2, ,1,2,9, ,1,100,2,46,2,1,6,6,7,3,2,1,4,3/29/2018
977,3528,QOO10,9,7,8,8,7,6,0,8,7,6,7,6,8,9,8,9,6,8,7,9,8,6,6,6,9,6,7,1,6,7-11 Store,1,1,8,7,5,60,2,28,5,1,2,7,8,99,1,2,4,3/29/2018
978,3532,QOO10,8,6,8,8,8,9,1,8,6,8,8,7,9,6,8,8,8,6,7,8,6,8,9,10,10,8,7,1,6,Fund Transfer,1,1,7,9,1,50,3,27,1,1,3,7,8,99,1,2,3,03/12/2018
979,3535,ZALORA,8,7,10,8,9,7,0,8,8,7,6,8,8,6,7,7,7,8,6,8,7,9,9,8,8,7,8,2,2, ,1,2,7, ,6,50,3,32,1,1,5,5,8,2,2,1,3,3/13/2018
980,3536,FAVE,7,7,8,8,8,7,0,8,7,9,8,7,7,6,6,8,10,6,7,8,8,97,7,7,9,8,7,1,6,Alipay,1,1,8,8,1,100,3,31,5,1,4,6,8,99,1,2,3,3/13/2018
981,3538,EBAY,6,7,8,8,8,7,0,9,8,8,8,7,9,8,8,10,9,7,9,7,9,9,97,8,9,9,9,2,1, ,1,1,9,8,3,80,3,30,1,1,5,97,8,99,1,1,3,3/13/2018
982,3543,SSENSE,8,9,8,8,7,6,0,8,7,7,6,8,8,6,6,8,8,6,7,7,6,7,8,8,6,7,7,3,1, ,2,2, , ,1,380,2,32,1,1,4,6,8,99,1,1,3,3/13/2018
983,3544,ALIEXPRESS,6,6,7,6,6,6,0,7,8,6,8,8,6,7,7,8,7,7,7,7,8,6,6,8,6,6,97,2,1, ,1,2,8, ,2,300,2,31,2,1,3,3,6,2,2,1,3,3/13/2018
984,3546,SHOPEE,5,4,2,3,5,5,0,4,6,6,2,2,6,5,4,7,6,7,5,6,7,7,6,7,6,5,3,1,1, ,2,2, , ,1,200,2,23,3,5, ,4,7,99,1,2,3,3/14/2018
985,3548,REDMART,8,6,6,8,7,9,0,8,8,6,8,7,8,10,7,7,97,9,6,6,8,9,7,8,6,7,8,1,1, ,1,2,8, ,5,350,3,42,5,1,4,6,8,2,2,2,3,3/14/2018
986,3551,TAOBAO/TMALL,7,8,7,8,9,8,0,9,9,8,8,7,7,9,8,7,97,7,7,8,8,8,10,7,9,7,9,2,6,Debit Card,1,2,8, ,3,50,3,47,1,1,6,6,8,3,2,1,3,3/16/2018
987,3552,RAKUTEN,9,8,9,9,8,7,1,9,8,9,10,10,9,9,8,10,8,9,9,10,9,10,8,8,10,8,8,2,1, ,1,1,8,7,1,600,2,35,1,1,4,6,7,1,2,1,3,3/16/2018
988,3556,SHOPBOP,8,10,10,10,7,8,1,9,10,10,9,9,8,8,10,9,7,10,10,9,8,7,8,10,10,9,7,2,1, ,1,2,8, ,1,350,3,36,2,1,5,6,8,2,2,2,3,3/16/2018
989,3563,FAVE,2,5,5,3,2,3,0,3,6,8,5,3,4,2,1,5,5,6,8,8,7,4,97,6,2,7,2,2,1, ,1,1,6,6,1,35,2,49,1,1,98,98,4,3,2,2,2,04/11/2018
990,3564,ZALORA,9,9,7,8,9,8,1,9,7,6,8,6,8,7,7,9,9,6,8,7,8,9,6,8,8,9,8,1,1, ,1,2,6, ,5,70,3,34,5,1,98,98,7,2,2,2,2,04/11/2018
991,3570,EBAY,8,10,10,10,9,8,0,10,10,10,7,9,10,10,9,7,8,10,10,8,8,10,10,8,8,9,8,2,1, ,1,1,8,7,4,50,2,45,1,2,1,5,8,3,2,1,3,04/12/2018
992,3573,AMAZON,6,8,6,6,6,7,0,7,8,8,8,8,8,6,6,7,8,7,6,6,8,8,6,8,6,6,7,2,6,Amazon Pay,2,2, , ,1,100,1,37,3,1,4,6,7,3,2,2,3,04/12/2018
993,3575,TAOBAO/TMALL,8,10,9,10,10,9,1,9,10,10,8,10,9,10,8,10,9,10,7,7,10,9,97,8,10,7,9,2,1, ,1,1,7,9,5,120,3,33,1,1,4,6,8,1,2,1,3,04/12/2018
994,3579,AMAZON,8,9,9,8,7,7,0,8,8,7,8,9,8,10,7,7,7,9,7,9,8,7,7,7,8,7,7,2,6,Amazon Pay,1,2,7, ,1,100,1,33,1,1,4,5,8,1,2,2,2,04/12/2018
995,3587,AMAZON,9,9,7,9,8,8,1,9,8,7,9,8,9,8,8,7,7,7,7,8,9,8,9,8,8,9,8,1,6,Amazon Pay,1,1,7,8,1,150,2,31,1,1,3,5,8,99,1,1,3,4/13/2018
996,3589,ZALORA,9,7,10,8,9,10,1,8,7,8,6,8,8,9,9,10,8,8,9,9,9,8,8,7,8,97,10,1,1, ,1,2,7, ,2,80,1,32,1,1,3,7,8,99,1,1,3,4/14/2018
997,3590,EBAY,9,7,9,8,7,9,1,9,7,8,9,8,10,7,7,9,97,7,7,8,8,7,97,8,7,7,9,2,1, ,1,1,9,7,1,85,3,28,2,2,3,6,8,99,1,2,3,4/14/2018
998,3593,QOO10,3,5,5,5,5,5,0,4,6,6,4,4,6,7,6,6,5,5,5,6,7,6,6,7,6,6,97,2,1, ,1,2,8, ,1,400,3,46,1,3, ,3,4,5,2,2,4,4/14/2018
999,3594,ZALORA,8,7,7,9,9,8,0,9,8,10,7,8,8,10,10,8,9,9,9,9,9,7,97,8,9,8,8,2,5, ,1,2,7, ,1,320,2,18,1,5, ,97,4,99,1,2,4,4/14/2018
1000,3600,TAOBAO/TMALL,8,9,7,7,7,7,0,7,7,9,8,8,9,7,7,9,6,8,7,9,7,6,6,7,10,7,7,2,6,Alipay,1,1,6,7,1,30,3,38,1,3, ,3,6,5,2,2,4,4/17/2018
1001,3605,SHOPEE,7,7,6,6,7,7,0,7,7,8,7,8,8,6,6,6,6,8,8,7,6,7,7,7,8,8,7,2,6,Fund Transfer,1,2,8, ,6,100,3,44,1,3, ,3,5,3,2,2,4,3/18/2018
1002,3612,TAOBAO/TMALL,6,7,7,7,8,7,0,7,8,7,7,9,9,9,8,9,9,8,9,7,9,10,6,8,9,7,7,2,3, ,1,1,8,6,3,100,2,35,1,3, ,8,8,4,2,2,3,3/18/2018
1003,3618,TAOBAO/TMALL,8,7,9,9,9,10,1,10,8,7,7,9,8,9,7,8,9,9,8,8,9,10,97,7,8,8,97,1,1, ,2,1, ,10,1,250,2,31,1,1,4,7,8,99,1,1,4,03/12/2018
1004,3623,EBAY,7,7,9,9,9,8,0,9,8,9,9,9,8,8,10,9,8,9,9,8,8,9,10,9,9,8,8,2,2, ,1,1,10,9,1,85,1,23,1,5, ,97,5,99,1,2,4,03/12/2018
1005,3632,FAVE,9,9,7,8,8,7,0,8,8,7,6,7,7,9,10,8,8,8,7,6,6,8,97,7,8,7,8,1,1, ,1,1,7,7,3,80,2,49,1,1,2,2,7,99,1,2,3,3/14/2018
1006,3635,AMAZON,7,7,9,7,9,7,0,8,7,6,8,7,8,9,7,7,97,7,8,9,7,6,7,8,9,9,7,1,1, ,1,2,7, ,3,50,3,28,1,1,2,7,8,99,1,1,3,3/14/2018
1007,3665,TAOBAO/TMALL,9,8,7,7,7,7,0,7,9,9,9,8,8,6,6,8,8,7,6,6,8,8,7,7,7,7,8,2,1, ,2,1, ,6,4,80,2,35,1,1,4,6,9,4,2,2,4,3/17/2018
1008,3670,TAOBAO/TMALL,7,7,7,7,6,6,0,7,6,8,6,7,9,9,8,8,7,8,7,8,7,8,7,7,7,7,6,3,3, ,1,2,8, ,2,100,2,35,1,3, ,3,5,3,2,2,4,3/17/2018
1009,3686,AMAZON,6,7,8,7,7,5,0,7,7,7,8,7,6,9,6,8,9,9,8,8,7,6,97,7,6,9,97,1,1, ,2,1, ,6,1,400,1,35,3,1,5,8,8,99,1,1,4,3/31/2018
1010,3692,ZALORA,4,4,4,5,5,5,0,5,8,6,7,6,8,6,6,8,5,7,7,6,6,5,4,4,7,5,5,2,1, ,1,2,6, ,1,100,1,40,3,3, ,4,8,4,2,2,4,3/31/2018
1011,3693,TAOBAO/TMALL,6,6,8,7,6,8,0,8,8,6,7,7,8,7,9,7,9,9,7,7,9,9,7,9,8,9,8,1,1, ,1,1,7,6,5,100,3,32,1,1,5,7,8,2,2,1,4,3/31/2018
1012,3700,CAROUSELL,8,7,8,8,8,8,1,8,8,9,7,8,8,6,8,7,8,8,6,7,8,8,8,8,10,9,7,2,2, ,2,1, ,6,1,100,1,40,1,1,3,7,8,2,2,2,3,04/02/2018
1013,3705,FAVE,6,7,8,7,7,4,0,7,8,6,7,7,8,6,7,6,6,8,9,9,9,7,9,7,9,6,6,1,2, ,1,1,8,6,1,220,2,31,3,1,2,6,7,99,1,1,2,04/03/2018
1014,3714,EBAY,5,4,3,4,4,4,0,4,7,6,7,7,7,6,8,6,3,7,6,7,7,7,6,8,2,4,3,1,2, ,2,2, , ,1,200,3,29,2,1,3,5,7,99,1,1,2,04/04/2018
1015,3720,CAROUSELL,7,9,7,9,7,9,1,9,8,9,7,9,9,10,8,9,9,7,9,10,8,9,8,7,8,9,9,1,6,Bank Transfer,1,1,8,9,3,50,1,35,3,1,5,6,8,2,2,2,4,04/04/2018
1016,3724,NET-A-PORTER,7,8,7,7,7,7,0,7,8,9,6,8,8,8,7,8,7,8,7,8,7,7,6,7,8,7,7,1,2, ,1,2,7, ,1,300,3,37,1,6, ,5,6,2,2,2,4,04/05/2018
1017,3727,TAOBAO/TMALL,9,8,9,9,9,8,1,9,10,8,9,7,10,8,9,9,8,7,8,9,8,7,7,8,9,9,8,2,3, ,1,1,10,10,1,40,1,25,1,1,2,5,8,99,1,2,2,04/06/2018
1018,3728,QOO10,8,9,8,9,7,8,0,9,8,7,9,8,10,8,10,10,8,7,9,8,10,8,9,9,9,8,7,1,1, ,2,1, ,8,2,50,2,25,1,1,2,5,6,99,1,1,2,04/06/2018
1019,3729,QOO10,8,6,7,8,8,7,0,8,9,7,8,8,7,8,8,7,8,7,8,9,7,7,7,8,10,6,8,1,1, ,1,2,8, ,6,80,3,30,1,1,3,5,7,1,2,2,2,04/06/2018
1020,3734,QOO10,8,8,8,6,6,7,0,6,7,6,7,7,8,7,6,7,6,6,8,8,7,8,6,7,8,8,6,1,2, ,1,2,8, ,1,280,2,18,1,5, ,3,4,99,1,1,2,04/06/2018
1021,3748,CAROUSELL,7,9,8,8,7,8,1,9,8,6,7,8,8,10,7,10,9,8,9,10,8,9,6,8,9,6,8,1,5, ,1,1,8,10,1,300,1,27,3,1,2,6,8,99,1,2,3,04/10/2018
1022,3750,CAROUSELL,8,8,10,8,8,7,0,9,8,8,7,7,8,8,8,9,8,8,7,7,8,8,8,8,8,8,8,1,2, ,2,1, ,7,3,80,2,48,3,1,1,3,4,4,2,1,3,04/11/2018
1023,3751,AMAZON,9,9,8,8,8,7,0,8,8,7,8,7,8,8,7,9,8,7,7,7,8,8,7,8,8,7,8,1,6,Amazon Pay,1,2,10, ,2,50,2,37,1,3, ,3,8,3,2,2,3,04/11/2018
1024,3757,LAZADA,4,5,3,5,4,5,0,4,7,6,4,4,5,6,6,7,97,6,5,6,7,7,6,6,7,5,6,2,1, ,1,2,6, ,1,100,3,48,1,1,4,5,8,4,2,1,3,04/11/2018
1025,3762,AMAZON,9,10,9,8,8,7,1,9,9,9,9,9,7,9,9,8,8,7,9,8,7,8,97,10,9,8,8,3,1, ,1,2,7, ,2,110,2,25,1,1,2,97,7,99,1,2,3,04/12/2018
1026,3764,ZALORA,9,9,9,8,6,6,0,7,9,8,7,9,8,10,9,9,7,8,7,7,8,7,8,8,7,7,7,2,1, ,1,2,9, ,6,200,2,49,1,1,98,98,6,3,2,2,2,04/12/2018
1027,3771,FAVE,10,9,9,8,3,7,1,8,8,8,7,8,8,8,7,7,6,7,9,10,8,97,8,9,7,2,7,1,2, ,1,2,6, ,1,100,2,28,2,1,1,3,7,99,1,1,2,4/13/2018
1028,3772,FAVE,9,8,8,8,8,8,1,8,9,8,7,8,7,7,9,7,97,7,7,9,7,7,8,9,8,9,7,2,1, ,1,1,9,8,5,50,3,27,1,1,2,3,7,99,1,1,2,4/13/2018
1029,3773,TAOBAO/TMALL,7,7,9,7,7,7,0,7,6,8,7,8,8,7,6,9,97,7,7,7,8,97,97,6,9,7,97,2,3, ,1,1,7,7,4,50,3,48,1,1,5,6,7,4,2,2,2,4/13/2018
1030,3779,TAOBAO/TMALL,9,7,9,8,7,8,1,8,8,7,7,9,10,9,10,8,9,7,7,9,8,6,7,9,8,9,8,2,3, ,1,1,9,8,1,150,2,30,1,1,4,7,9,1,2,2,4,4/15/2018
1031,3784,EBAY,7,7,7,8,9,9,1,8,6,8,6,7,8,7,10,9,8,7,8,9,8,8,7,8,9,7,8,1,1, ,1,1,6,9,1,50,1,40,1,1,4,7,6,3,2,1,3,4/17/2018
1032,3785,AMAZON,8,9,9,8,9,9,1,8,6,8,7,7,9,6,9,8,8,7,8,7,7,9,8,8,9,10,9,1,1, ,1,1,9,9,3,120,3,40,1,6, ,97,6,2,2,1,3,4/17/2018
1033,3788,CAROUSELL,7,7,9,7,6,6,0,6,8,7,6,7,9,10,8,8,97,8,7,8,8,7,6,8,6,6,7,1,5, ,1,1,6,7,2,150,3,49,1,1,3,3,6,2,2,1,3,4/17/2018
1034,3791,QOO10,6,7,7,7,7,8,0,8,7,6,7,6,7,8,6,8,97,7,9,10,10,7,97,6,7,7,97,3,1, ,1,1,8,8,2,140,1,40,5,1,6,7,8,3,2,1,3,4/17/2018
1035,3794,QOO10,8,8,9,8,7,7,1,8,7,7,7,8,8,6,8,7,7,7,9,8,7,7,7,7,9,97,7,2,3, ,1,2,7, ,6,20,1,24,1,1,1,4,7,99,1,1,4,4/17/2018
1036,3800,CAROUSELL,7,8,7,8,8,8,0,9,7,8,6,7,8,7,7,9,97,10,9,10,8,9,8,9,7,9,8,2,5, ,1,1,9,9,4,200,2,44,1,3, ,97,4,4,2,2,4,4/18/2018
1037,3814,QOO10,7,8,6,8,8,7,0,7,10,8,8,9,7,8,8,7,7,7,8,9,8,7,7,6,7,6,7,2,1, ,1,1,8,6,1,50,3,54,1,2,2,5,7,3,2,2,4,3/24/2018
1038,3816,AMAZON,6,7,8,8,9,7,0,8,7,6,8,6,9,7,7,8,97,7,9,8,7,8,97,7,8,8,8,1,1, ,1,2,7, ,1,300,3,43,2,1,6,6,7,2,2,1,4,3/24/2018
1039,3820,TAOBAO/TMALL,6,7,8,7,8,7,0,8,8,9,6,8,7,8,6,8,8,6,7,7,6,10,6,7,7,6,7,2,6,Alipay,1,2,7, ,5,100,2,47,1,3, ,6,7,4,2,2,4,3/27/2018
1040,3821,EBAY,6,7,7,8,8,7,0,7,6,8,6,7,8,9,7,8,8,8,9,9,7,7,7,9,8,8,7,1,2, ,1,1,6,8,7,25,3,18,1,5, ,3,4,99,1,1,4,3/27/2018
1041,3823,TAOBAO/TMALL,10,7,7,8,9,8,0,8,7,9,7,8,8,7,9,8,9,8,9,9,8,9,8,9,8,8,97,2,1, ,1,2,8, ,3,100,3,42,1,3, ,8,8,2,2,2,4,3/27/2018
1042,3827,FAVE,7,8,8,8,7,8,0,8,8,6,7,7,6,8,7,9,8,9,8,8,7,97,9,6,8,9,97,2,1, ,1,2,9, ,1,200,1,35,1,1,4,7,8,3,2,2,4,3/28/2018
1043,3833,TAOBAO/TMALL,5,3,5,5,5,5,0,5,7,7,6,7,7,8,5,6,5,6,7,6,4,4,5,3,5,7,7,2,3, ,1,2,8, ,1,95,3,45,1,1,8,8,9,2,2,1,4,3/30/2018
1044,3841,FAVE,7,7,6,8,8,7,0,8,8,8,8,8,8,9,7,7,97,9,8,8,7,9,7,8,9,8,8,1,1, ,1,1,9,9,3,20,3,32,1,1,98,98,7,2,2,1,3,3/31/2018
1045,3843,QOO10,9,9,7,9,9,8,0,9,8,10,10,10,9,8,7,9,9,9,9,10,9,9,10,10,7,7,97,3,1, ,1,1,7,7,2,200,1,24,1,1,2,7,7,99,1,1,3,3/31/2018
1046,3846,FAVE,9,10,7,8,8,8,0,7,7,6,8,6,7,8,8,10,8,8,8,7,8,97,97,6,9,9,7,1,1, ,2,1, ,7,1,50,2,28,1,1,2,3,8,99,1,2,2,2/19/2018
1047,3853,ZALORA,6,8,8,7,8,5,0,8,8,7,6,7,8,6,6,7,8,9,9,8,7,6,97,9,8,8,6,1,2, ,1,2,6, ,2,150,1,28,1,1,2,6,7,99,1,1,2,2/19/2018
1048,3860,FAVE,8,8,9,9,7,9,0,9,9,9,9,8,8,10,9,10,8,8,10,8,10,97,97,8,9,8,97,2,2, ,1,1,8,9,1,210,2,47,2,1,4,6,7,2,2,2,3,4/22/2018
1049,3862,REEBONZ,7,6,8,8,9,8,0,9,7,6,8,8,9,9,7,8,9,9,9,9,9,9,9,8,6,9,8,1,2, ,1,2,6, ,1,450,2,31,1,1,2,6,8,99,1,2,3,4/22/2018
1050,3869,FAVE,3,4,3,5,5,5,0,5,7,5,7,8,6,5,6,7,97,7,7,6,8,97,6,8,8,2,7,2,1, ,1,1,6,7,1,300,3,35,3,1,2,5,7,1,2,1,3,2/20/2018
1051,3871,EBAY,8,9,7,8,8,6,0,8,7,9,9,8,8,8,7,9,7,7,8,8,6,7,9,8,9,7,7,1,2, ,1,1,7,10,1,110,3,31,1,1,4,97,9,99,1,1,3,2/20/2018
1052,3874,QOO10,8,6,7,7,8,4,0,7,9,7,8,8,7,9,9,8,7,7,8,8,7,6,8,6,9,7,6,1,1, ,1,1,6,7,1,80,1,29,1,1,2,6,8,99,1,1,3,2/20/2018
1053,3886,AMAZON,8,7,7,8,7,7,0,8,8,9,8,9,7,10,10,10,7,8,9,10,9,7,8,7,8,9,7,2,1, ,1,1,9,9,1,100,2,29,2,1,2,7,7,99,1,2,3,2/21/2018
